Sequence_ID,Step_0,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191
70,0.9999996,0.4854663,0.24249996,0.1567715,0.1506353,0.19031878,0.24950078,0.31806785,0.3975684,0.48244274,0.51687825,0.5239236,0.5193699,0.5081587,0.4931169,0.4763511,0.45923424,0.4424213,0.42580745,0.40868273,0.38988376,0.36807698,0.34229293,0.31176135,0.27485776,0.22915861,0.16638188,0.08959569,0.06811903,0.07126834,0.081701435,0.09589956,0.11351163,0.13542059,0.16288935,0.19648904,0.23601268,0.28079742,0.32654113,0.37009704,0.41232723,0.45787966,0.50954205,0.5473941,0.5623337,0.56462103,0.55977917,0.5492911,0.5332353,0.5112163,0.4827519,0.44798106,0.40831068,0.36536,0.32253242,0.2811066,0.23987466,0.19649166,0.14343537,0.0884874,0.062265806,0.05488509,0.055168055,0.060083292,0.069657005,0.0858228,0.112979755,0.1577252,0.21959537,0.28414324,0.3370921,0.38282007,0.42321622,0.46275297,0.5030181,0.5356274,0.55464125,0.56325334,0.56552494,0.56311977,0.55572855,0.54117936,0.5145883,0.46826297,0.40294218,0.3388109,0.28912923,0.24878027,0.21183999,0.17165345,0.12320062,0.07991717,0.057547074,0.048667677,0.04583801,0.046466824,0.0504074,0.059669323,0.08084729,0.13291843,0.22724333,0.30378848,0.34961602,0.38519123,0.4187752,0.45274958,0.48487416,0.5107211,0.52813405,0.53822654,0.54322296,0.5445723,0.5424029,0.534996,0.51595074,0.46318004,0.36177835,0.28597468,0.24384406,0.21273866,0.18263152,0.14634103,0.10334316,0.06689808,0.04576989,0.03547828,0.030636402,0.028673973,0.028904539,0.032501888,0.045389976,0.10141217,0.238038,0.3074094,0.3380956,0.36382723,0.3897711,0.41547132,0.4384414,0.45737922,0.47224808,0.48335192,0.491068,0.4957684,0.49756575,0.49557188,0.48509163,0.43314365,0.2957842,0.21640152,0.18802623,0.16616441,0.14248429,0.112943076,0.079649925,0.05006679,0.028710654,0.015109906,0.006896007,0.0021877529,0.0,0.00060523464,0.0078313695,0.057321746,0.23761354,0.29302004,0.31421635,0.33342928,0.35029724,0.36294165,0.3711215,0.37585333,0.378421,0.38003758,0.38149956,0.37604198,0.3710953,0.384531,0.39265054,0.36986125,0.23527384,0.1431131,0.13088003,0.12269757,0.11661378,0.11335966,0.11397276,0.118772715,0.12707831,0.13709743,0.14532967,0.14293231
71,0.0,0.18504788,0.36654568,0.5089619,0.6208511,0.7004397,0.7578334,0.7908171,0.78128916,0.7298709,0.71282715,0.7087263,0.703954,0.6971044,0.688827,0.68016744,0.6719484,0.6645393,0.6579928,0.65211487,0.64667803,0.6417106,0.63791394,0.6370254,0.6415004,0.65658987,0.70035595,0.7790017,0.80830246,0.81942904,0.828278,0.8370669,0.8465746,0.85754585,0.8706279,0.8857335,0.9018368,0.91671836,0.92505753,0.92227304,0.90610737,0.87140787,0.81782,0.7734731,0.75140876,0.73928916,0.7299119,0.72050124,0.70977473,0.6970247,0.68187577,0.6646409,0.64676636,0.6304708,0.620126,0.61956483,0.63088423,0.65743506,0.7069394,0.76749814,0.79902744,0.81195074,0.81946546,0.82581854,0.8328719,0.8423756,0.8568946,0.8799179,0.91017365,0.9367401,0.9460209,0.9335156,0.9069844,0.8694201,0.82408416,0.784229,0.7584991,0.7432751,0.7332126,0.7251061,0.7168951,0.70647,0.69075876,0.66555774,0.6321116,0.6038079,0.59234536,0.5987233,0.62012655,0.6567648,0.7102234,0.76168835,0.7902801,0.8042247,0.81240624,0.8184753,0.82428914,0.83174497,0.84475195,0.8738137,0.92440575,0.958622,0.9611675,0.9417728,0.910229,0.871584,0.83179057,0.7976557,0.7723819,0.7548711,0.7425188,0.73315257,0.7250663,0.71631026,0.70281893,0.6722468,0.61744714,0.5829179,0.57875466,0.5935936,0.62006134,0.65978485,0.7107851,0.75580925,0.7835218,0.7990696,0.80877995,0.8157924,0.8218025,0.8283577,0.8390391,0.87255913,0.9489607,0.9785617,0.9703525,0.9466704,0.9157115,0.8819894,0.85007215,0.8222234,0.7986482,0.7788816,0.76241004,0.7487835,0.7373758,0.72707427,0.7148306,0.68233305,0.6072027,0.5734541,0.5792899,0.5967441,0.6220768,0.65704304,0.69814646,0.7359677,0.76481,0.7852116,0.8002035,0.8122492,0.8229012,0.8334077,0.8460521,0.8797442,0.98174983,0.99999964,0.9860666,0.9643914,0.9411487,0.9199515,0.9015585,0.8848219,0.8679236,0.8485058,0.8233088,0.79025644,0.7528192,0.72469157,0.6930474,0.6527078,0.5673995,0.5200908,0.5217928,0.5272389,0.5332906,0.5377448,0.5388556,0.53601277,0.52992064,0.5226652,0.5184419,0.5282764
72,0.0,0.18714683,0.34658548,0.48780036,0.6121129,0.7139834,0.7984014,0.861147,0.88330686,0.86171275,0.8504369,0.8390062,0.8211132,0.7979087,0.7717552,0.7450707,0.7195856,0.69602776,0.67419684,0.6532155,0.63185817,0.60911155,0.5851376,0.5615484,0.5402711,0.52618724,0.5360529,0.5793404,0.60037744,0.6164512,0.6349378,0.6560723,0.68056333,0.70998806,0.7460595,0.78910154,0.83769006,0.88864446,0.9322802,0.9606464,0.9715462,0.9618755,0.93297654,0.9051987,0.8884234,0.87483215,0.85944086,0.83985573,0.81451,0.78223544,0.74220514,0.694931,0.6432959,0.5913126,0.54704493,0.5163111,0.50088495,0.50323343,0.5274964,0.5639369,0.5844447,0.5952383,0.6047941,0.61623186,0.6318947,0.6553429,0.69294983,0.75381,0.8360623,0.9157799,0.9658308,0.9838317,0.98060405,0.96297395,0.93601614,0.9100558,0.8916963,0.8788519,0.86782855,0.8558285,0.84002286,0.81615514,0.77676725,0.71090895,0.6207425,0.5380567,0.48742086,0.46637684,0.4669583,0.48446655,0.51705444,0.55050236,0.57014495,0.5811457,0.58929837,0.59730303,0.6073689,0.6233016,0.65470576,0.7283145,0.85918325,0.9570462,0.9936347,0.9957586,0.9813701,0.9583327,0.9323254,0.9086039,0.88967687,0.87506896,0.8631768,0.85235715,0.84055734,0.82406056,0.793036,0.71568424,0.57212436,0.47310194,0.43732816,0.433822,0.44581157,0.4700536,0.503465,0.5337741,0.55324084,0.56524086,0.5738566,0.5811736,0.5888179,0.5995523,0.62208474,0.7040098,0.89728457,0.98419905,0.9965159,0.986168,0.96691537,0.94394594,0.9210827,0.9002163,0.8816252,0.8649822,0.8499512,0.8362521,0.8231988,0.80874586,0.78561276,0.70652884,0.5111946,0.41074985,0.397754,0.40427545,0.41946304,0.44255087,0.4705202,0.49681476,0.5176063,0.5333319,0.5461275,0.5577463,0.5694225,0.58291274,0.6037896,0.6811152,0.9372661,0.99999946,0.9983787,0.98577803,0.96947277,0.9525443,0.9357689,0.9184853,0.89938587,0.8764181,0.8460812,0.80077773,0.7502098,0.72459596,0.69055784,0.622849,0.4166219,0.2896528,0.28305826,0.28417593,0.2875724,0.29094627,0.29280904,0.29260886,0.29075825,0.28863785,0.2891253,0.3000303
73,0.9999998,0.7325802,0.5384555,0.41177955,0.33172378,0.28336084,0.25536576,0.23988922,0.23050153,0.22272494,0.21184893,0.19960445,0.187136,0.17482176,0.16300167,0.15202743,0.14211218,0.13325301,0.12521316,0.117580004,0.10982504,0.101460986,0.092270754,0.08232506,0.07158953,0.06036379,0.049717654,0.041765224,0.040941983,0.044075802,0.049006402,0.055089347,0.062371787,0.07127222,0.08230542,0.09563346,0.110990144,0.12774181,0.14352486,0.15646978,0.16639681,0.17372051,0.17920125,0.18217887,0.18243429,0.18072493,0.1773357,0.17217718,0.16501753,0.15559153,0.14367713,0.12937947,0.11343531,0.09680153,0.0814252,0.06848813,0.058043387,0.050033983,0.043673024,0.03891139,0.037141126,0.037444685,0.039024364,0.0417947,0.046134885,0.052985072,0.06420688,0.082521535,0.1075459,0.13268813,0.15088393,0.16260873,0.16994421,0.1748414,0.17841043,0.18065125,0.18145092,0.18109529,0.17978969,0.17741428,0.17346115,0.16682906,0.15537933,0.13587402,0.10879648,0.08314732,0.06542603,0.054249406,0.047199793,0.042237755,0.03810485,0.035115443,0.033950333,0.03399945,0.034756873,0.036156774,0.0385204,0.042843886,0.05192606,0.07368202,0.112697534,0.14303857,0.15772036,0.1649586,0.1692025,0.17215851,0.17428833,0.17556347,0.1759574,0.17560865,0.17469601,0.1732411,0.17094427,0.16687818,0.15823218,0.13564317,0.09304193,0.06252406,0.04864685,0.04207173,0.038175583,0.035050604,0.03210737,0.029938262,0.02898731,0.028925419,0.029371424,0.030161263,0.03142658,0.033831462,0.0399036,0.06374124,0.12083564,0.14804482,0.1559442,0.15929316,0.16127661,0.16262738,0.16346733,0.16384064,0.16378464,0.16330622,0.16242403,0.16116363,0.15943953,0.15675467,0.15103522,0.12833813,0.07051283,0.039086252,0.031523835,0.028347775,0.026211083,0.02421389,0.022278585,0.020793214,0.020014182,0.01991496,0.020382578,0.021335494,0.022780586,0.025050882,0.029770274,0.051611695,0.12709934,0.14776386,0.1516109,0.15333596,0.15402167,0.15379082,0.15271607,0.15089276,0.14836115,0.1450279,0.1404942,0.13223526,0.12323168,0.12176497,0.11792089,0.10270567,0.04367597,0.005528877,0.0021121332,0.0007141958,8.6450105e-05,0.0,0.0004175147,0.001310505,0.0026151156,0.004207566,0.0058717304,0.007158658
74,0.99999976,0.67657995,0.47204497,0.35721335,0.29428867,0.26499596,0.2550114,0.2577771,0.27196583,0.29326478,0.2951483,0.28746584,0.27678326,0.26483437,0.25252125,0.24052733,0.22926192,0.21883364,0.20901996,0.19932681,0.18907337,0.17751656,0.16415834,0.14864375,0.13023497,0.10791344,0.07826443,0.043045636,0.0334611,0.035439998,0.040966075,0.04837435,0.05751516,0.06885871,0.08305802,0.10039655,0.12072991,0.1436422,0.16678496,0.18840976,0.20886366,0.2302633,0.2539849,0.2711671,0.27777138,0.2784403,0.27565077,0.27003857,0.2615905,0.25008404,0.23526087,0.21720311,0.19667636,0.1745747,0.15277241,0.1320695,0.11194806,0.09136833,0.06688511,0.04189989,0.030079493,0.026912464,0.027348245,0.030050352,0.035098262,0.04352778,0.05763437,0.080838054,0.112862006,0.14608337,0.1728541,0.19519284,0.21433277,0.23261969,0.2509715,0.2657099,0.27420565,0.27791443,0.27865353,0.27713162,0.2731142,0.26543042,0.2515212,0.22737442,0.19340867,0.16024558,0.1349822,0.11509787,0.09752622,0.07894923,0.05692705,0.037399027,0.027384007,0.023509663,0.022422196,0.02297454,0.025169339,0.030078169,0.04114224,0.06823219,0.11722776,0.1567249,0.17968884,0.1966949,0.21224129,0.22770953,0.2422082,0.2537915,0.2615031,0.26585957,0.2678716,0.26817757,0.26677486,0.26272964,0.25268018,0.22510014,0.17226201,0.13302583,0.11182885,0.09690633,0.08295206,0.06644801,0.047048464,0.030675545,0.021245984,0.0167332,0.014705295,0.014003276,0.014356934,0.016407358,0.023248723,0.052480496,0.12356182,0.15929852,0.1742939,0.18622026,0.19797443,0.20949945,0.21973038,0.22810294,0.23460786,0.23938291,0.24259232,0.24440564,0.24485467,0.2434533,0.23773515,0.21049419,0.13890027,0.097918294,0.08399581,0.07379668,0.063006796,0.04968302,0.03473136,0.021496328,0.012003186,0.006036032,0.002537862,0.0006689041,0.0,0.0007165884,0.0048134606,0.030790783,0.12461485,0.1529446,0.16298214,0.17173617,0.17925571,0.18474735,0.18811835,0.18983102,0.19045754,0.1905092,0.19025621,0.18623748,0.18229558,0.18789451,0.19069463,0.17770995,0.10709222,0.05918146,0.0531494,0.049289625,0.046502747,0.045060296,0.04540998,0.047689553,0.051583767,0.056285966,0.060219914,0.05942518
75,0.9999999,0.7363612,0.5216841,0.37318382,0.2771817,0.22086489,0.1909229,0.17869464,0.17924605,0.18723987,0.18610829,0.18054289,0.1737049,0.1662688,0.15862074,0.15112446,0.14402784,0.13739821,0.13109727,0.12480353,0.118074216,0.110436045,0.10159893,0.09140123,0.079454966,0.065283254,0.04727585,0.026817577,0.021537762,0.023249503,0.027221713,0.032431476,0.038808744,0.046692096,0.056535956,0.06852443,0.0825264,0.098196104,0.11379307,0.12800609,0.14098604,0.15395522,0.16780812,0.17764658,0.18125057,0.18126854,0.1790898,0.17503946,0.16906093,0.1609854,0.15062693,0.13805111,0.12381834,0.10860036,0.09379641,0.08007464,0.06716653,0.054504495,0.04008312,0.025721021,0.019024035,0.017387733,0.017940952,0.019947262,0.023530602,0.029432787,0.039259583,0.05539629,0.077616595,0.10050327,0.118533134,0.13288356,0.14463763,0.15544872,0.16602992,0.1744045,0.1791347,0.18105929,0.1811958,0.17990166,0.17695056,0.17148934,0.16171554,0.14482175,0.12113128,0.09815838,0.08102211,0.068094246,0.057240948,0.0462691,0.03361874,0.02254002,0.0169351,0.014868618,0.014438437,0.015015903,0.016670167,0.02017358,0.027939279,0.04685465,0.08099607,0.10829681,0.12357496,0.13416153,0.14336595,0.15227132,0.16049324,0.16697648,0.17120285,0.17347679,0.17437667,0.17425004,0.17303583,0.17004701,0.16290998,0.14355366,0.106603935,0.0793894,0.06521141,0.055874966,0.047599155,0.038111836,0.027109453,0.017890658,0.012644073,0.010211173,0.009214304,0.008997867,0.009441518,0.01102663,0.01592027,0.03640189,0.0860325,0.11068391,0.12032211,0.12739898,0.13411124,0.14057472,0.1462416,0.15081643,0.15430188,0.15677339,0.15832348,0.15904553,0.15894225,0.15765081,0.15342984,0.13423607,0.08415103,0.05581659,0.046819624,0.040704593,0.03448269,0.026930735,0.018520214,0.011122725,0.0058752415,0.0026565217,0.0008765264,6.735603e-05,0.0,0.0008423994,0.003991967,0.022327175,0.08785651,0.107216425,0.11337815,0.11842447,0.12260054,0.12550493,0.12709992,0.12765403,0.1274825,0.12684128,0.12579592,0.121979065,0.11805446,0.12076846,0.12150219,0.11147063,0.061666686,0.028259894,0.024333486,0.021979619,0.020357685,0.019566476,0.019839494,0.021242294,0.023594366,0.026439486,0.028886754,0.028719712
76,0.0,0.23745623,0.47176895,0.6439991,0.7654097,0.83681846,0.8777275,0.8881824,0.84145117,0.73682797,0.6838021,0.65251136,0.6233169,0.5937904,0.56458837,0.53708804,0.51232517,0.49053887,0.4713459,0.45386603,0.43709946,0.42051122,0.40486392,0.39281166,0.38796455,0.39843845,0.45215863,0.5601435,0.6025057,0.62227917,0.64063364,0.66014344,0.6820075,0.7077777,0.73896414,0.77563125,0.8159693,0.8560531,0.8854904,0.89550334,0.882531,0.8393397,0.7660319,0.7034428,0.6708962,0.6510032,0.63336587,0.6137707,0.5900493,0.56087005,0.52543604,0.48433155,0.44051993,0.39834738,0.36644006,0.35178307,0.35755026,0.38860008,0.45542923,0.5400494,0.5847185,0.604105,0.6168857,0.62923205,0.6443007,0.6656867,0.69918007,0.7528661,0.8244816,0.89084595,0.92430514,0.9187257,0.8876892,0.8376228,0.77445316,0.71776974,0.6803855,0.6573395,0.64093715,0.62628776,0.6097773,0.5870728,0.5512897,0.49267688,0.41363803,0.34385887,0.3077931,0.30543122,0.3299152,0.37927204,0.4543403,0.52738243,0.5683769,0.58900595,0.6018854,0.6123346,0.6234478,0.6390913,0.66804105,0.73432004,0.8509841,0.9342364,0.9539966,0.9334283,0.8916598,0.8379017,0.78139085,0.7321877,0.6950861,0.668669,0.6492958,0.6337756,0.6192457,0.6018076,0.57236266,0.5024242,0.3748461,0.29058263,0.26957414,0.28479078,0.32019824,0.3760925,0.44875145,0.5131257,0.5530616,0.5759406,0.590738,0.6019252,0.6121411,0.62438875,0.64665693,0.7217157,0.8958638,0.9689249,0.9655253,0.9344375,0.8910888,0.8428854,0.7966777,0.7558901,0.7208961,0.6910472,0.66562223,0.644001,0.6251628,0.60692596,0.5825217,0.5096332,0.33546042,0.2514682,0.25216633,0.2748955,0.31045854,0.36043954,0.4194735,0.47395822,0.51578355,0.54580516,0.56842244,0.58720183,0.6044483,0.62235886,0.64604604,0.7191546,0.9507222,0.9999994,0.98381525,0.9539378,0.92057353,0.8891689,0.8609344,0.8342972,0.8066261,0.77434886,0.7321877,0.67431855,0.6090621,0.56567353,0.51442146,0.4379019,0.24727182,0.13584945,0.13478896,0.14148194,0.14989178,0.15648231,0.15858808,0.15527195,0.14751661,0.13831188,0.13373418,0.14985953
77,0.9999997,0.80042,0.61361825,0.47010407,0.36483273,0.29725912,0.25751495,0.24139245,0.2520902,0.28413334,0.29078242,0.28621808,0.2796206,0.2725958,0.2655784,0.2587761,0.25228763,0.2461056,0.24003553,0.23372678,0.22666813,0.21821278,0.20771982,0.194348,0.17668442,0.15216845,0.11207954,0.055837188,0.03803217,0.03644541,0.03882776,0.04295157,0.048449986,0.05551748,0.064557746,0.07585071,0.0895717,0.1059918,0.12453937,0.14495952,0.16819814,0.1976394,0.23453711,0.26274815,0.27502826,0.27916384,0.2794644,0.27729717,0.27302897,0.2666731,0.25810575,0.24730928,0.23451796,0.21984375,0.20361517,0.18534753,0.16390046,0.13727912,0.099923216,0.05847148,0.03788484,0.030976461,0.029056732,0.029584179,0.03205935,0.036897715,0.04542232,0.059704643,0.07987139,0.102218635,0.123810075,0.14775883,0.17286117,0.20033409,0.23002288,0.25477606,0.2698127,0.27753583,0.28113368,0.2821753,0.28105852,0.2773767,0.26978618,0.2560048,0.23602517,0.21519691,0.19623238,0.17655772,0.15426646,0.12628525,0.08986047,0.056142166,0.038110256,0.030230964,0.026696479,0.025329242,0.025556132,0.027779367,0.033968765,0.0499896,0.07957083,0.10538037,0.1255147,0.146673,0.17002062,0.1953042,0.21996307,0.24028747,0.2545359,0.2635246,0.2689243,0.2719446,0.27308938,0.27210668,0.26724324,0.25201064,0.22172517,0.19736831,0.17975482,0.16185993,0.14119078,0.11405673,0.08069202,0.051800303,0.03455809,0.025582653,0.020704504,0.017881632,0.016346436,0.016209418,0.019223822,0.03587671,0.07797818,0.10178106,0.11788293,0.135741,0.1555453,0.17590357,0.19451155,0.21021709,0.22297011,0.23304464,0.24075009,0.2463752,0.250141,0.25194582,0.25052112,0.23610178,0.19519812,0.16895689,0.1546952,0.1401462,0.12259607,0.09971548,0.07337849,0.049534343,0.031857505,0.020017939,0.0121283345,0.0066579133,0.002725634,0.00012523183,0.0,0.013644376,0.069089666,0.08958938,0.10290815,0.117328964,0.13106616,0.14233555,0.15084542,0.15736485,0.16295019,0.16877125,0.17604502,0.18229924,0.18996489,0.20337944,0.21534719,0.21592766,0.17901227,0.15078649,0.14484756,0.13968505,0.1352931,0.13261019,0.13257925,0.13551262,0.14090937,0.14738902,0.15223034,0.1484616
78,0.99999994,0.6005774,0.37537223,0.25534514,0.19134043,0.15839113,0.14232321,0.13575941,0.13464059,0.13584064,0.1320604,0.125841,0.118909515,0.11175954,0.10471409,0.098050185,0.09194034,0.08640598,0.08131739,0.07641705,0.071368754,0.065835014,0.059633255,0.05272002,0.04493728,0.036196258,0.02623755,0.016225323,0.014016613,0.015613331,0.018599622,0.02240253,0.027008833,0.03267164,0.039718986,0.04826986,0.05819268,0.0691613,0.079804406,0.089056686,0.096918754,0.103971764,0.11077985,0.11533138,0.11674173,0.116218515,0.11436428,0.1112697,0.106843464,0.10094014,0.0934231,0.08434964,0.07415419,0.06338013,0.05315068,0.044078477,0.03608104,0.028932955,0.021652022,0.014892415,0.01188157,0.011375355,0.0120704565,0.013669692,0.016336136,0.020635815,0.027738564,0.03936577,0.055315316,0.071546935,0.08383398,0.09275885,0.09936609,0.104869604,0.109878235,0.11366288,0.11565689,0.11625629,0.11590181,0.114687905,0.11237279,0.10830166,0.10114477,0.0888615,0.07172323,0.05529265,0.0434753,0.035242382,0.02905699,0.02347918,0.017543118,0.0125426715,0.010121151,0.0093781985,0.009455012,0.010102891,0.011446502,0.014078946,0.019758124,0.033476926,0.05815868,0.0776297,0.08781318,0.09395891,0.09866721,0.10286615,0.10655825,0.10934558,0.111026034,0.111757025,0.11180613,0.111308105,0.11014834,0.107784115,0.10247012,0.08832254,0.06147804,0.041972395,0.03243994,0.026959723,0.02270349,0.018243887,0.013284994,0.009222683,0.006999492,0.006087172,0.005859879,0.006026728,0.006584572,0.007914331,0.011601388,0.026543545,0.062540844,0.08006318,0.08606347,0.0897096,0.09279789,0.09559844,0.09794755,0.09974953,0.10101759,0.10178006,0.102077864,0.1019532,0.10138088,0.10007127,0.09674057,0.08262007,0.04620911,0.026009627,0.020348078,0.01711057,0.014158907,0.010762105,0.0070700096,0.0038904257,0.001720753,0.0005081038,6.2962056e-07,0.0,0.0004256235,0.0014418311,0.0040679784,0.017599154,0.06515755,0.07870005,0.082162336,0.08455552,0.08630587,0.08730382,0.087557554,0.08719616,0.0863468,0.08507622,0.08328369,0.07931331,0.07507218,0.07561617,0.07469378,0.066271976,0.02958902,0.0054336255,0.0029264765,0.0016263099,0.0008348769,0.0005169185,0.00074673,0.0015406816,0.0028112559,0.004351937,0.005770473,0.006109838
79,0.60909927,0.4819354,0.56496674,0.6895842,0.8070531,0.8975734,0.9628317,0.9999992,0.99159867,0.93601084,0.8882211,0.84166753,0.79194504,0.7407176,0.6903748,0.64322555,0.6006808,0.5629601,0.5291854,0.49772424,0.46651387,0.43384778,0.39954236,0.36523247,0.33281276,0.30760437,0.30803663,0.3458671,0.3669771,0.3865373,0.41026533,0.43781853,0.46997845,0.50876296,0.55642056,0.61344177,0.67810655,0.74651355,0.8064103,0.8477972,0.86822414,0.86482894,0.83970124,0.81345147,0.79618675,0.78044945,0.7612991,0.7361579,0.7031783,0.6609023,0.6082639,0.5458947,0.47747648,0.40806833,0.34786478,0.3040099,0.27841634,0.27360353,0.293166,0.3268914,0.34669572,0.35823613,0.36964664,0.38409844,0.40438652,0.43508402,0.48452207,0.5646868,0.6732668,0.779314,0.8481018,0.87757427,0.88090897,0.86700356,0.84215355,0.8171243,0.798704,0.7849823,0.77228856,0.75760156,0.7375061,0.706551,0.6550033,0.56849176,0.44970828,0.34004202,0.2710527,0.23892635,0.23313265,0.24692379,0.27720922,0.30942065,0.3288734,0.34040034,0.34959817,0.35921928,0.37187275,0.39242733,0.43345588,0.5300432,0.7020697,0.83177996,0.8833254,0.89214474,0.88102984,0.8597116,0.83453906,0.81096554,0.79158676,0.7760241,0.76278836,0.75017077,0.7357637,0.7148463,0.67458373,0.57326424,0.3846113,0.2534588,0.2034922,0.19386214,0.20286065,0.22534797,0.25757733,0.28726032,0.30671751,0.3191851,0.32858673,0.33694473,0.34606865,0.3594567,0.3884902,0.49564144,0.74921894,0.8646543,0.8847095,0.876983,0.85872173,0.836006,0.8129341,0.7915173,0.7720713,0.75427806,0.73778826,0.7223488,0.70715797,0.689629,0.6602775,0.5570611,0.300505,0.16705249,0.14661212,0.15054701,0.16448373,0.18679412,0.21425548,0.24036638,0.26137114,0.27769744,0.29148185,0.30447572,0.31797796,0.33411616,0.36019126,0.46072462,0.79661226,0.8808664,0.8826916,0.8711333,0.8547622,0.83690625,0.8184322,0.7987488,0.77652127,0.749528,0.71374893,0.6589673,0.5979956,0.56992954,0.53090316,0.44637135,0.17734769,0.010082453,9.630063e-05,0.0,0.0029808406,0.0064275074,0.00875216,0.009354599,0.00860211,0.007827226,0.00984282,0.022404455
80,0.99999976,0.84834343,0.7130515,0.6055882,0.5255011,0.4669329,0.425612,0.39503503,0.3645252,0.32911384,0.30230105,0.280066,0.2595911,0.24037871,0.22252989,0.20636275,0.19207098,0.17956337,0.16848013,0.15823315,0.14814238,0.13763738,0.12663968,0.115649745,0.1052423,0.09706859,0.096857235,0.108308755,0.11480007,0.12093159,0.12841113,0.13710932,0.14727078,0.15953028,0.17459963,0.19263647,0.21309653,0.23475687,0.25375438,0.26694342,0.2735556,0.2727229,0.26510906,0.25707248,0.25173622,0.24681559,0.24078871,0.23285605,0.22243941,0.20908001,0.19243926,0.17271861,0.15107664,0.1291074,0.11002436,0.0960726,0.087845884,0.08612179,0.09199105,0.10228964,0.10836672,0.11194709,0.11552392,0.12007767,0.12648416,0.13618402,0.15181464,0.17715783,0.21149473,0.2450498,0.26687202,0.2763365,0.27758554,0.27342623,0.26584136,0.2581625,0.2524855,0.24822937,0.24426304,0.23964638,0.233312,0.2235372,0.20724848,0.17990267,0.14234734,0.10765348,0.08578461,0.07551359,0.07351522,0.07763848,0.086890176,0.096771,0.102756895,0.10632595,0.109195895,0.11221429,0.116198994,0.12268678,0.13564962,0.16617852,0.22056052,0.26158947,0.27797222,0.2809164,0.2775997,0.2710907,0.26336375,0.25610545,0.25012028,0.24529438,0.24117184,0.2372246,0.23269843,0.2261039,0.2133913,0.18137228,0.121738136,0.08025395,0.06438299,0.061211202,0.0638811,0.07075131,0.0806392,0.08976083,0.09575591,0.09961267,0.102535635,0.10514475,0.1080055,0.11221924,0.12138187,0.15524091,0.23538882,0.2719107,0.27834827,0.27605584,0.2704644,0.26347473,0.25635925,0.24974209,0.24372439,0.23820435,0.2330759,0.22825989,0.22350751,0.21800442,0.20875344,0.17614347,0.09504832,0.052825436,0.046278983,0.047404345,0.05165413,0.058501717,0.06694262,0.0749813,0.08145919,0.08650987,0.09078935,0.09483838,0.09905918,0.10411976,0.1123274,0.14408062,0.25023973,0.27691895,0.27759686,0.27407092,0.2690259,0.2634924,0.25774544,0.2515998,0.24464618,0.23619537,0.22499056,0.20779349,0.18866096,0.17993307,0.16774285,0.14113432,0.05614638,0.0032615624,7.1395276e-05,0.0,0.00090481143,0.0019693787,0.0027017104,0.0029130687,0.0027179688,0.0025249894,0.003197236,0.0071239765
